Wavelength_nm_,N__SWG__15,N__SWG__14,N__SWG__13,N__SWG__12,N__SWG__11,N__SWG__10,N__SWG__9,N__SWG__8,N__SWG__7,N__SWG__6,N__SWG__5,N__SWG__4,N__SWG__3,N__SWG__2
1565.82914572864,0.00295770223704405,0.0192675693335466,0.0556822903124595,0.110945162682065,0.181600180741874,0.261100721495846,0.349781496023619,0.440924291608349,0.532477678778662,0.616794423801585,0.698267948251129,0.764833200094484,0.815871892745439,0.843533616351246
1564.3216080402,0.00296344333723282,0.019471455582385,0.0560437443253958,0.111420397023275,0.182144442848731,0.261632986135034,0.350347854391262,0.441297124296808,0.532851245343043,0.617035755753178,0.698424418623916,0.764949682253734,0.815897371173982,0.843598386295526
1562.81407035176,0.00297578221313081,0.0196746495105235,0.0564007202211839,0.111886824024258,0.182668415138242,0.262140969927932,0.350865839909409,0.441640475178252,0.533154759048385,0.617253329637915,0.69850204883504,0.76503478400954,0.815821824228337,0.843626420480887
1561.30653266332,0.00299458016845343,0.0198771504653051,0.0567532927699517,0.112344396255281,0.183171084771254,0.262624378095296,0.351331644228707,0.441953992287026,0.533383958281629,0.617441996831054,0.698497016454908,0.765081785897321,0.81564617826489,0.843611216004084
1559.79899497487,0.00301947752754581,0.0200789579544434,0.057101540310622,0.112793059063637,0.183651581814306,0.263083031993872,0.351742435095796,0.442236965411055,0.533535859198908,0.61759586102125,0.698406875929958,0.765083651344718,0.815372962782678,0.843546735354073
1558.29145728643,0.00304987235148207,0.0202800644799901,0.0574455451659939,0.113232747249365,0.184109209220849,0.263516854100951,0.352096472590647,0.442488275214457,0.533608928520451,0.617708556094962,0.698230784456225,0.765033423614784,0.815006001431193,0.843427797601822
1556.78391959799,0.00308492654615214,0.0204804495497505,0.0577853924715823,0.113663383021951,0.184543468881191,0.263925853337687,0.352393159307826,0.442706395472354,0.533603189650442,0.617773619514942,0.69796966652619,0.764924704526447,0.814549990743268,0.843250517405566
1555.27638190955,0.00312360160264922,0.0206800754722426,0.0581211669587513,0.114084875553429,0.184954082773436,0.264310111876444,0.352633020596333,0.44288945323401,0.533520250826291,0.617784897422644,0.697626297148165,0.76475212130949,0.814010072335734,0.843012697086451
1553.76884422111,0.00316472043270671,0.0208788852470307,0.0584529475736642,0.114497122224048,0.185341008098136,0.264669774616506,0.352817617931867,0.443035344742309,0.533363252141681,0.617736931976431,0.697205294132305,0.764511715404717,0.813391472667165,0.842714103993555
1552.26130653266,0.00320704846400154,0.0210768026966267,0.0587807999920384,0.114900011514881,0.18570444467749,0.265005042782821,0.352949405088262,0.443141898300087,0.533136734903059,0.617625298393705,0.696713015159054,0.764201215050401,0.812699252851944,0.842356592771079
1550.75376884422,0.00324938486430373,0.0212737348249552,0.0591047672639664,0.115293427361432,0.186044832956526,0.265316172368625,0.353031543437982,0.443207068061351,0.532846440064141,0.617446861513508,0.696157351366439,0.763820160791346,0.811938203804722,0.841944041210587
1549.24623115578,0.00329065389791798,0.0214695760805336,0.0594248592132703,0.115677254508531,0.186362842299538,0.265603476884089,0.353067699178439,0.443229136369697,0.532499052808592,0.61719992164772,0.695547423290753,0.763369854607303,0.811112921324651,0.841482070917974
1547.73869346734,0.00332998684842609,0.0216642137552446,0.0597410418132129,0.116051384005019,0.186659350323441,0.2658673334118,0.353061841131892,0.443206906211618,0.532101911031421,0.616884224533918,0.694893195350478,0.76285311051601,0.810228088156194,0.840977532382499
1546.23115577889,0.00336678465188722,0.0218575335967659,0.0600532279054039,0.116415717857734,0.186935414242988,0.266108191125081,0.35301805342933,0.443139869491927,0.531662695172638,0.616500831755579,0.694205032888977,0.76227382075544,0.809288944618104,0.840437780145227
1544.72361809045,0.00340074939460151,0.0220494247002571,0.06036127054966,0.116770171890745,0.187192235408217,0.266326581458261,0.352940376565719,0.443028337707941,0.531189120161877,0.616051894809945,0.693493235095763,0.761636433828548,0.808301824101595,0.839869870154772
1543.21608040201,0.00343187891328058,0.0222397828056035,0.0606649600994849,0.117114675990746,0.187431118414621,0.266523129016447,0.352832688009411,0.442873523422555,0.530688650948602,0.61554040842385,0.692767581172045,0.760945480947326,0.807274584597704,0.839279856276762
1541.70854271357,0.0034604284588582,0.0224285114498987,0.0609640255955751,0.117449171318573,0.187653426407909,0.266698562079847,0.35269862850456,0.44267756495848,0.530168259741673,0.614970012536053,0.692036924493192,0.760205258111918,0.80621681010635,0.838672319270258
1540.20100502513,0.00348684690902248,0.0226155207539621,0.0612581406100742,0.117773604421417,0.187860535059765,0.266853720932408,0.352541575290168,0.442443490359295,0.529634239707921,0.614344864972603,0.691308866114532,0.759419689158004,0.80513975779611,0.838050160156813
1538.69346733668,0.00351169697653874,0.0228007238571434,0.0615469333462036,0.118087918470889,0.188053788681015,0.266989561684397,0.352364658127425,0.442175118886793,0.529092088211748,0.613669583351203,0.690589538849691,0.758592353975847,0.804056079179891,0.837414638740987
